1998.25,0.28
1998.3333,0.373
1998.4167,0.478
1998.5,0.477
1998.5833,0.501
1998.6667,0.401
1998.75,0.371
1998.8333,0.306
1998.9167,0.268
1999,0.04
1999.0833,0.046
1999.1667,0.058
1999.25,0.041
1999.3333,0.151
1999.4167,0.169
1999.5,0.187
1999.5833,0.296
1999.6667,0.174
1999.75,0.006
1999.8333,-0.06
1999.9167,0.003
2000,-0.095
2000.0833,-0.049
2000.1667,0.092
2000.25,0.031
2000.3333,0.094
2000.4167,-0.029
2000.5,0.061
2000.5833,0.092
2000.6667,0.09
2000.75,-0.051
2000.8333,-0.064
2000.9167,-0.138
2001,-0.139
2001.0833,-0.038
2001.1667,0.003
2001.25,-0.023
2001.3333,-0.02
2001.4167,0.187
2001.5,0.124
2001.5833,0.166
2001.6667,0.275
2001.75,0.24
2001.8333,0.145
2001.9167,0.202
2002,0.17
2002.0833,0.154
2002.1667,0.133
2002.25,0.016
2002.3333,-0.06
2002.4167,-0.128
2002.5,-0.077
2002.5833,0.095
2002.6667,0.068
2002.75,0.1
2002.8333,0.008
2002.9167,-0.007
2003,0.039
2003.0833,-0.024
2003.1667,0.101
2003.25,0.068
2003.3333,0.14
2003.4167,0.194
2003.5,0.265
2003.5833,0.404
2003.6667,0.44
2003.75,0.415
2003.8333,0.212
2003.9167,0.213
2004,0.199
2004.0833,0.198
2004.1667,0.146
2004.25,0.097
2004.3333,-0.006
2004.4167,0.166
2004.5,0.216
2004.5833,0.305
2004.6667,0.229
2004.75,0.231
2004.8333,0.209
2004.9167,0.176
2005,0.099
2005.0833,0.114
2005.1667,0.273
2005.25,0.28
2005.3333,0.282
2005.4167,0.315
2005.5,0.435
2005.5833,0.428
2005.6667,0.407
2005.75,0.226
2005.8333,0.128
2005.9167,0.204
2006,0.112
2006.0833,0.063
2006.1667,0.048
2006.25,0.186
2006.3333,0.297
2006.4167,0.321
2006.5,0.363
2006.5833,0.389
2006.6667,0.352
2006.75,0.322
2006.8333,0.277
2006.9167,0.16
2007,0.159
2007.0833,0.205
2007.1667,0.115
2007.25,0.147
2007.3333,0.1
2007.4167,0.077
2007.5,0.117
2007.5833,0.043
2007.6667,0.086
2007.75,0.146
2007.8333,0.164
2007.9167,0.099
2008,0.018
2008.0833,0.117
2008.1667,0.147
2008.25,0.031
2008.3333,0.16
2008.4167,0.244
2008.5,0.194
2008.5833,0.163
2008.6667,0.187
2008.75,0.091
2008.8333,-0.011
2008.9167,0.007
2009,-0.071
2009.0833,-0.176
2009.1667,-0.172
2009.25,-0.143
